"user_id","customer_id","date_key","year_month","total_events","logins","projects_created","tasks_created","feature_interactions","invites_sent","reports_viewed","engagement_score","web_events","ios_events","android_events","plan_tier","country","acquisition_channel"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240501,"2024-05","17","3","1","8","5","0","0","1.65","15","1","1","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240601,"2024-06","23","11","3","5","3","0","1","1.46","10","6","7","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240701,"2024-07","19","2","3","10","4","0","0","1.79","11","6","2","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240801,"2024-08","17","8","2","1","5","0","1","1.50","12","4","1","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20240901,"2024-09","22","8","2","8","3","0","1","1.45","16","2","4","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20241001,"2024-10","15","5","1","3","5","0","1","1.50","9","5","1","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20241101,"2024-11","21","8","1","8","3","0","1","1.38","16","5","0","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20241201,"2024-12","19","7","2","9","1","0","0","1.50","13","2","4","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250101,"2025-01","18","4","3","6","4","0","1","1.67","11","4","3","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250201,"2025-02","14","3","2","7","2","0","0","1.68","12","1","1","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250301,"2025-03","12","3","1","5","3","0","0","1.63","8","3","1","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250401,"2025-04","16","3","1","8","4","0","0","1.63","7","5","4","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250501,"2025-05","22","7","2","7","5","0","1","1.52","14","4","4","starter","NG","linkedin_ads"
"c2c31a20-7f73-41a5-93a5-3fa58f94b74d","c2c31a20-7f73-41a5-93a5-3fa58f94b74d",20250601,"2025-06","10","5","1","4","0","0","0","1.40","6","2","2","starter","NG","linkedin_ads"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240101,"2024-01","76","19","3","32","10","2","7","1.37","53","15","8","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240201,"2024-02","111","38","12","41","15","1","4","1.53","77","21","13","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240301,"2024-03","67","17","6","22","13","3","6","1.58","37","8","22","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240401,"2024-04","93","20","3","40","25","2","3","1.58","58","24","11","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240501,"2024-05","89","25","9","22","25","3","5","1.65","66","12","11","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240601,"2024-06","93","35","9","19","18","4","8","1.53","52","20","21","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240701,"2024-07","90","19","10","37","16","2","6","1.61","62","13","15","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240801,"2024-08","107","29","8","43","21","2","4","1.57","70","21","16","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20240901,"2024-09","70","18","9","21","17","1","4","1.64","41","12","17","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20241001,"2024-10","102","24","8","43","19","3","5","1.59","63","25","14","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20241101,"2024-11","102","26","9","42","18","2","5","1.57","65","18","19","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20241201,"2024-12","107","30","10","36","21","4","6","1.61","60","28","19","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250101,"2025-01","98","23","11","36","21","1","6","1.59","67","16","15","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250201,"2025-02","86","19","9","33","15","4","6","1.65","50","24","12","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250301,"2025-03","83","33","8","20","14","0","8","1.39","58","16","9","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250401,"2025-04","92","16","9","39","19","3","6","1.65","56","20","16","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250501,"2025-05","85","20","9","32","14","2","8","1.54","56","14","15","pro","GB","organic_search"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","c2e845bd-6b99-4b40-924c-76d1d7acecd5",20250601,"2025-06","84","22","8","23","21","4","6","1.65","57","14","13","pro","GB","organic_search"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250101,"2025-01","222","40","3","129","22","9","16","1.45","145","44","33","business","ZA","google_ads"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250201,"2025-02","220","65","13","94","20","8","20","1.44","138","45","37","business","ZA","google_ads"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250301,"2025-03","211","40","27","85","35","7","17","1.64","139","37","35","business","ZA","google_ads"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250401,"2025-04","179","19","16","76","40","6","22","1.59","118","40","21","business","ZA","google_ads"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250501,"2025-05","159","51","20","23","38","7","20","1.57","107","27","25","business","ZA","google_ads"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d",20250601,"2025-06","204","38","5","108","26","9","18","1.49","133","44","27","business","ZA","google_ads"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250101,"2025-01","110","21","3","49","25","3","6","1.50","81","16","13","pro","ZA","organic_search"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250201,"2025-02","68","29","8","26","2","0","3","1.41","44","9","15","pro","ZA","organic_search"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250301,"2025-03","114","36","14","29","26","3","6","1.63","75","22","17","pro","ZA","organic_search"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250401,"2025-04","106","23","10","41","24","2","6","1.61","70","26","10","pro","ZA","organic_search"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250501,"2025-05","81","20","5","38","12","3","3","1.58","53","16","12","pro","ZA","organic_search"
"c351fd3c-9c2f-4019-acc4-5136605f8e7d","c351fd3c-9c2f-4019-acc4-5136605f8e7d",20250601,"2025-06","107","31","12","34","22","2","6","1.59","68","24","15","pro","ZA","organic_search"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240201,"2024-02","24","5","1","10","5","0","0","1.38","17","5","2","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240301,"2024-03","20","6","2","8","4","0","0","1.60","13","4","3","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240401,"2024-04","21","6","3","9","2","0","1","1.55","12","7","2","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240501,"2024-05","13","5","1","4","2","0","1","1.38","7","2","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240601,"2024-06","22","7","2","7","5","0","1","1.52","13","5","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240701,"2024-07","15","7","2","3","2","0","1","1.43","11","1","3","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240801,"2024-08","14","6","1","6","0","0","1","1.29","8","2","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20240901,"2024-09","20","5","1","9","5","0","0","1.58","13","3","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20241001,"2024-10","17","3","3","8","3","0","0","1.76","8","5","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20241101,"2024-11","28","6","2","14","5","0","1","1.54","19","4","5","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20241201,"2024-12","22","6","2","11","3","0","0","1.57","17","4","1","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250101,"2025-01","26","10","3","7","5","0","1","1.52","16","6","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250201,"2025-02","24","3","3","12","5","0","1","1.67","11","4","9","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250301,"2025-03","17","4","1","9","3","0","0","1.56","10","3","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250401,"2025-04","24","5","3","12","3","0","1","1.58","20","0","4","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250501,"2025-05","18","4","1","9","3","0","1","1.47","9","6","3","starter","NG","google_ads"
"c389eec8-57a9-45eb-9928-56e19b32454e","c389eec8-57a9-45eb-9928-56e19b32454e",20250601,"2025-06","18","4","2","9","3","0","0","1.64","16","0","2","starter","NG","google_ads"
"c4a1b736-fee9-4a6d-8128-319c92ee19ba","c4a1b736-fee9-4a6d-8128-319c92ee19ba",20250401,"2025-04","72","21","7","9","23","3","6","1.58","47","18","7","pro","NG","organic_search"
"c4a1b736-fee9-4a6d-8128-319c92ee19ba","c4a1b736-fee9-4a6d-8128-319c92ee19ba",20250501,"2025-05","126","27","8","50","28","4","9","1.57","81","32","13","pro","NG","organic_search"
"c4a1b736-fee9-4a6d-8128-319c92ee19ba","c4a1b736-fee9-4a6d-8128-319c92ee19ba",20250601,"2025-06","59","14","5","22","12","1","5","1.53","31","19","9","pro","NG","organic_search"
"c4bbf0ee-8682-497b-83f8-f4226d806187","c4bbf0ee-8682-497b-83f8-f4226d806187",20250401,"2025-04","18","3","0","10","2","0","0","1.22","12","2","4","starter","NG","organic_search"
"c4bbf0ee-8682-497b-83f8-f4226d806187","c4bbf0ee-8682-497b-83f8-f4226d806187",20250501,"2025-05","26","9","2","11","3","0","1","1.44","19","3","4","starter","NG","organic_search"
"c4bbf0ee-8682-497b-83f8-f4226d806187","c4bbf0ee-8682-497b-83f8-f4226d806187",20250601,"2025-06","16","7","0","7","1","0","1","1.22","12","2","2","starter","NG","organic_search"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240101,"2024-01","22","4","3","8","3","0","1","1.41","14","5","3","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240201,"2024-02","19","5","1","9","3","0","1","1.45","10","4","5","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240301,"2024-03","17","3","2","7","4","0","1","1.62","9","3","5","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240401,"2024-04","21","4","0","11","5","0","1","1.45","15","5","1","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240501,"2024-05","20","6","2","7","5","0","0","1.63","16","4","0","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240601,"2024-06","19","7","0","6","5","0","1","1.37","8","6","5","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240701,"2024-07","18","4","2","10","2","0","0","1.61","11","4","3","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240801,"2024-08","24","9","0","10","5","0","0","1.42","15","6","3","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20240901,"2024-09","19","5","1","10","3","0","0","1.53","8","7","4","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20241001,"2024-10","18","4","2","8","4","0","0","1.67","10","3","5","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20241101,"2024-11","13","4","1","6","2","0","0","1.54","7","3","3","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20241201,"2024-12","17","6","1","5","5","0","0","1.56","11","4","2","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250101,"2025-01","20","6","2","9","3","0","0","1.58","10","7","3","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250201,"2025-02","14","7","1","4","2","0","0","1.43","12","2","0","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250301,"2025-03","20","5","1","11","3","0","0","1.53","18","1","1","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250401,"2025-04","11","3","1","5","2","0","0","1.59","9","0","2","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250501,"2025-05","11","3","1","4","3","0","0","1.64","4","3","4","starter","US","google_ads"
"c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1",20250601,"2025-06","19","7","1","7","4","0","0","1.50","11","4","4","starter","US","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250101,"2025-01","76","16","11","31","5","3","7","1.55","55","13","8","pro","GB","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250201,"2025-02","101","18","8","48","21","3","3","1.66","71","23","7","pro","GB","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250301,"2025-03","74","20","8","29","14","3","0","1.72","47","13","14","pro","GB","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250401,"2025-04","104","38","8","38","8","1","11","1.34","66","22","16","pro","GB","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250501,"2025-05","84","13","9","40","11","2","9","1.55","57","16","11","pro","GB","google_ads"
"c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c",20250601,"2025-06","109","31","7","49","15","1","6","1.46","65","25","19","pro","GB","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20241201,"2024-12","23","5","1","6","7","0","1","1.35","13","5","5","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250101,"2025-01","17","2","3","8","4","0","0","1.82","8","7","2","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250201,"2025-02","25","7","1","10","6","0","1","1.48","21","3","1","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250301,"2025-03","19","5","0","8","6","0","0","1.53","9","6","4","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250401,"2025-04","19","7","2","8","1","0","1","1.42","13","2","4","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250501,"2025-05","18","7","1","5","4","0","1","1.42","11","4","3","starter","NG","google_ads"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","c682fd25-2104-4dd7-bbb9-d1d94de53690",20250601,"2025-06","19","8","1","7","3","0","0","1.45","11","4","4","starter","NG","google_ads"
"c8ad0b79-a216-4af3-9358-8d4e4fea79a0","c8ad0b79-a216-4af3-9358-8d4e4fea79a0",20250401,"2025-04","204","16","11","140","25","4","5","1.59","127","36","41","business","BR","product_hunt"
"c8ad0b79-a216-4af3-9358-8d4e4fea79a0","c8ad0b79-a216-4af3-9358-8d4e4fea79a0",20250501,"2025-05","182","60","17","61","31","6","7","1.59","117","40","25","business","BR","product_hunt"
"c8ad0b79-a216-4af3-9358-8d4e4fea79a0","c8ad0b79-a216-4af3-9358-8d4e4fea79a0",20250601,"2025-06","201","24","15","80","59","8","15","1.69","133","40","28","business","BR","product_hunt"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20241201,"2024-12","171","47","17","78","13","2","11","1.46","113","28","30","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250101,"2025-01","186","46","19","74","17","10","20","1.55","127","30","29","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250201,"2025-02","200","88","16","54","27","6","9","1.48","132","35","33","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250301,"2025-03","208","46","19","89","40","5","9","1.62","142","41","25","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250401,"2025-04","232","51","21","101","31","10","18","1.58","146","43","43","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250501,"2025-05","177","59","19","42","33","5","19","1.50","115","31","31","business","IN","organic_search"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","c9cd8e3d-cc0e-4884-a7e9-7cf40c963940",20250601,"2025-06","196","19","22","89","47","4","15","1.68","120","49","27","business","IN","organic_search"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20241201,"2024-12","85","31","9","18","15","4","5","1.54","62","20","3","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250101,"2025-01","92","40","3","24","16","3","6","1.40","58","18","16","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250201,"2025-02","62","19","5","28","1","2","7","1.39","44","10","8","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250301,"2025-03","51","6","5","22","12","3","3","1.76","38","7","6","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250401,"2025-04","76","18","12","27","15","2","2","1.74","59","9","8","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250501,"2025-05","106","33","6","52","10","2","3","1.48","62","23","21","pro","ZA","google_ads"
"ca12b056-22b6-4998-8cc4-42349b6fba9f","ca12b056-22b6-4998-8cc4-42349b6fba9f",20250601,"2025-06","83","19","5","34","17","3","5","1.58","57","21","5","pro","ZA","google_ads"
"ca21cc97-4067-4660-bb2c-4adcd1ee0a8c","ca21cc97-4067-4660-bb2c-4adcd1ee0a8c",20241201,"2024-12","93","18","9","37","17","2","7","1.53","70","15","8","pro","NG","referral"
"ca21cc97-4067-4660-bb2c-4adcd1ee0a8c","ca21cc97-4067-4660-bb2c-4adcd1ee0a8c",20250101,"2025-01","81","26","6","21","17","1","9","1.40","54","14","13","pro","NG","referral"
"ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d","ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d",20250401,"2025-04","115","30","12","40","24","3","3","1.62","72","20","23","pro","KE","organic_search"
"ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d","ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d",20250501,"2025-05","105","25","7","52","13","2","6","1.50","69","20","16","pro","KE","organic_search"
"ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d","ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d",20250601,"2025-06","79","17","6","40","9","3","4","1.58","55","13","11","pro","KE","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240301,"2024-03","172","36","9","69","36","7","12","1.55","103","38","31","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240401,"2024-04","203","63","19","60","44","6","11","1.59","137","32","34","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240501,"2024-05","170","25","17","60","42","8","18","1.66","111","33","26","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240601,"2024-06","213","30","10","89","56","15","13","1.72","130","40","43","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240701,"2024-07","240","58","10","97","56","8","11","1.57","141","59","40","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240801,"2024-08","217","34","6","114","49","6","8","1.59","139","37","41","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20240901,"2024-09","197","17","5","116","39","5","15","1.54","121","44","32","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20241001,"2024-10","188","31","23","83","26","8","17","1.64","128","35","25","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20241101,"2024-11","175","19","24","49","66","0","17","1.69","116","32","27","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20241201,"2024-12","224","77","12","73","37","10","15","1.50","145","44","35","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20250101,"2025-01","201","39","8","81","47","10","16","1.58","143","33","25","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20250201,"2025-02","169","27","9","78","46","7","2","1.72","105","36","28","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20250301,"2025-03","170","30","21","57","39","7","16","1.67","114","34","22","business","NG","organic_search"
"cad2f92d-b30a-4445-885a-9a20888fb847","cad2f92d-b30a-4445-885a-9a20888fb847",20250401,"2025-04","217","91","18","69","16","6","17","1.40","145","43","29","business","NG","organic_search"
