"subscription_id","customer_id","stripe_customer_id","plan_price_id","plan_tier","date_key","year_month","plan_name","billing_interval","price_usd","mrr_contribution","status","trial_start_date","trial_end_date","current_period_start","current_period_end","churn_date","is_active","is_churned","is_in_trial","days_as_customer","acquisition_channel","acquisition_channel_type","is_paid_acquisition","country","signup_plan_tier"
"sub_fezac2exva5e74","5dbbe00d-adde-4aab-aa31-aab47eb27217","cus_8u118qqvaecw9y","price_pro_monthly","pro",20240511,"2024-05","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-05-11 07:06:11+01","2024-05-25 13:35:40+01","2024-05-11 07:12:42+01","2025-06-30 16:30:30+01","",1,"","",757,"referral","Organic","","DE","pro"
"sub_4cy4f1r9cfwow7","773cfcd0-7c3a-46e3-9902-6e9fdf072942","cus_idy3c7rm6j8y6r","price_starter_monthly","starter",20240730,"2024-07","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-07-30 11:49:25+01","2024-08-13 01:12:42+01","2024-07-30 09:26:03+01","2025-06-30 14:02:55+01","",1,"","",677,"product_hunt","Organic","","GB","starter"
"sub_nq4i6r8so5wisr","86cb203f-2d38-4cfe-8645-5ec8d79593bc","cus_m2ec8ra484nl65","price_starter_monthly","starter",20240503,"2024-05","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-05-03 05:49:41+01","2024-05-17 02:23:17+01","2024-05-03 03:27:38+01","2025-02-27 01:26:04+01","2025-02-27 18:05:45+01","",1,"",300,"referral","Organic","","NG","starter"
"sub_q37ktll8sn5yz7","b6225f09-6ccc-453f-b215-3fa5fed36e78","cus_1esp7bm41qesla","price_pro_monthly","pro",20240908,"2024-09","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-09-08 11:05:44+01","2024-09-22 16:21:34+01","2024-09-08 20:38:42+01","2025-06-30 19:08:30+01","",1,"","",637,"google_ads","Paid",1,"CA","pro"
"sub_wjjjksl66uml3s","021dc990-5938-4cce-aa51-469773a5907d","cus_iqwnrhzn4kgeui","price_business_monthly","business",20241024,"2024-10","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2024-10-24 20:56:50+01","2024-11-07 05:51:49+01","2024-10-24 14:17:16+01","2025-03-23 20:27:42+01","2025-03-23 22:12:49+01","",1,"",150,"google_ads","Paid",1,"KE","business"
"sub_gyzthqse0kivwm","fc2e8e1b-34fe-44e9-9add-e704623aa369","cus_rape6wtlrj4bdf","price_starter_monthly","starter",20250215,"2025-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2025-02-15 19:29:34+01","2025-03-01 11:09:16+01","2025-02-15 21:51:31+01","2025-05-16 12:15:25+01","2025-05-16 16:45:17+01","",1,"",89,"google_ads","Paid",1,"GB","starter"
"sub_j839ag77q9vjuh","b4eecf2a-28dc-4555-9b77-112a225b5393","cus_u7jae58huxg2my","price_pro_monthly","pro",20240831,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-08-31 11:07:08+01","2024-09-14 06:07:23+01","2024-08-31 02:27:40+01","2025-02-27 16:38:06+01","2025-02-27 16:27:24+01","",1,"",180,"referral","Organic","","NG","pro"
"sub_9bcdted0pbxce9","5d9ff34c-ed1f-46fd-94a6-35ae94e475c3","cus_fg3mwu4cfilkjx","price_starter_monthly","starter",20240817,"2024-08","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-08-16 08:39:38+01","2024-08-30 19:48:17+01","2024-08-17 00:17:18+01","2025-06-30 14:15:14+01","",1,"","",659,"referral","Organic","","KE","starter"
"sub_miav1g8ntafuw9","8aa56870-74ff-4405-87a0-65f6fd686bb4","cus_oga0x7zcgdc5ta","price_pro_monthly","pro",20250203,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-03 08:15:29+01","2025-02-17 20:10:57+01","2025-02-03 16:07:06+01","2025-06-30 08:54:26+01","",1,"","",489,"referral","Organic","","KE","pro"
"sub_hdiluvnhdczp0n","85a4d85c-dba0-4ae6-b344-0838cd43ec12","cus_oi0pesgbm65q57","price_starter_annual","starter",20240212,"2024-02","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-02-12 09:13:56+01","2024-02-26 22:31:27+01","2024-02-12 20:48:24+01","2025-06-30 01:34:48+01","",1,"","",846,"google_ads","Paid",1,"US","starter"
"sub_slrw4vnzvzn2hl","c4a1b736-fee9-4a6d-8128-319c92ee19ba","cus_wusxlmt2pnjka3","price_pro_monthly","pro",20250430,"2025-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-04-30 08:24:38+01","2025-05-14 16:01:43+01","2025-04-30 13:17:15+01","2025-06-30 23:18:57+01","",1,"","",403,"organic_search","Organic","","NG","pro"
"sub_izq2nmnr06djin","2812adc6-79b5-48f5-a4ff-e73b01262d95","cus_k12v2tg5pizx3h","price_pro_monthly","pro",20240828,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-08-28 19:41:33+01","2024-09-11 20:33:51+01","2024-08-28 09:30:10+01","2025-06-30 06:14:54+01","",1,"","",648,"organic_search","Organic","","US","pro"
"sub_bnbizfwtjsjffp","15ae9e68-dfe8-4c9a-96f3-bcca8cb9d615","cus_jxtjgcedqqzrlf","price_pro_annual","pro",20240502,"2024-05","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-05-02 03:14:55+01","2024-05-16 03:39:03+01","2024-05-02 06:14:26+01","2025-06-30 10:10:33+01","",1,"","",766,"organic_search","Organic","","CA","pro"
"sub_2550kqpga8vc1j","0471aec1-f70a-40d8-aae5-a858bcb30d3a","cus_frml29q2l48c1c","price_pro_monthly","pro",20240222,"2024-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-02-22 05:34:59+01","2024-03-07 06:15:50+01","2024-02-22 06:34:07+01","2024-04-22 15:35:48+01","2024-04-22 12:46:11+01","",1,"",60,"google_ads","Paid",1,"NG","pro"
"sub_41sascebfe54uk","e93c09c9-3994-455a-9cd4-1812c4de071d","cus_n9i9h0dxho87f0","price_business_annual","business",20250403,"2025-04","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2025-04-03 08:10:40+01","2025-04-17 20:48:02+01","2025-04-03 08:29:11+01","2025-06-30 23:07:45+01","",1,"","",430,"referral","Organic","","DE","business"
"sub_naq2yotos87mvz","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","cus_by9ipa2voi8uyy","price_starter_annual","starter",20240924,"2024-09","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-09-23 14:10:32+01","2024-10-07 16:08:51+01","2024-09-24 00:25:48+01","2025-06-30 09:33:59+01","",1,"","",621,"google_ads","Paid",1,"GB","starter"
"sub_c94e6nkar1h11q","2f864161-5728-4952-86ba-dfb086b15d72","cus_81cmftdrluxm60","price_pro_annual","pro",20240215,"2024-02","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-02-15 10:25:15+01","2024-02-29 05:01:57+01","2024-02-15 19:50:48+01","2025-07-01 00:08:41+01","",1,"","",843,"google_ads","Paid",1,"GB","pro"
"sub_prqq5qob867kbq","4bd6cd9e-818c-4ca3-abeb-c6d3f6b92c8b","cus_utrutlq5v4ftq3","price_starter_monthly","starter",20240702,"2024-07","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-07-02 10:22:52+01","2024-07-16 17:35:30+01","2024-07-02 13:56:41+01","2025-06-30 14:04:38+01","",1,"","",705,"organic_search","Organic","","NG","starter"
"sub_94cllsad0ucswn","82038f1b-b219-4835-b87c-626df88a5830","cus_wnwlc83gy1fkol","price_pro_annual","pro",20240101,"2024-01","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-01-01 20:20:18+01","2024-01-15 12:03:51+01","2024-01-01 15:25:21+01","2025-06-30 20:29:22+01","",1,"","",888,"referral","Organic","","GB","pro"
"sub_epr1b20uc87nxp","241c16a1-54e9-4cab-971f-c7d4e5ea52c1","cus_rdu4xszjnvc7hr","price_starter_monthly","starter",20240205,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-02-04 13:17:25+01","2024-02-18 08:02:02+01","2024-02-05 00:40:17+01","2024-04-04 05:09:48+01","2024-04-04 07:05:39+01","",1,"",59,"google_ads","Paid",1,"IN","starter"
"sub_8hup3ftj6ac4jr","000afff8-8cbe-4686-ac69-7dc1e68ad78e","cus_nz3jbck88d0tgs","price_business_monthly","business",20241123,"2024-11","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-11-23 16:07:05+01","2024-12-07 22:29:51+01","2024-11-23 03:14:29+01","2025-06-30 06:59:43+01","",1,"","",561,"google_ads","Paid",1,"US","business"
"sub_w948ju63lxsy4v","633cfcfb-b74c-4e5d-8c68-e1f8acb5a82f","cus_mqx5ggomf9pml9","price_pro_monthly","pro",20250430,"2025-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-04-30 08:14:52+01","2025-05-14 01:27:30+01","2025-04-30 22:17:51+01","2025-06-30 20:49:57+01","",1,"","",402,"google_ads","Paid",1,"CA","pro"
"sub_7k99bv2j3t4h8q","f3a759b1-1584-4d22-9486-863e2d487af1","cus_uh17j8qo09vs9k","price_pro_monthly","pro",20240730,"2024-07","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-07-30 12:26:47+01","2024-08-13 13:26:36+01","2024-07-30 05:59:06+01","2025-06-30 23:34:32+01","",1,"","",677,"referral","Organic","","GB","pro"
"sub_cfr7cl6p3frb7e","52a2e5b3-2b0d-47fe-8c2b-bf30790e2afa","cus_jtu7fbmenui3do","price_business_monthly","business",20240419,"2024-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-04-19 19:13:25+01","2024-05-03 14:54:15+01","2024-04-19 08:31:56+01","2025-06-30 16:59:25+01","",1,"","",779,"referral","Organic","","NG","business"
"sub_vfflncc2atrd83","c66d6c1a-fe08-4912-a245-bc0b8dd0ec9c","cus_z3dxb3n27m5p7e","price_pro_monthly","pro",20250105,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-05 02:08:18+01","2025-01-19 12:43:43+01","2025-01-05 21:09:03+01","2025-06-30 01:30:11+01","",1,"","",517,"google_ads","Paid",1,"GB","pro"
"sub_zxdfld9cba7263","4d19a24a-9697-472f-be15-4cd94fe5933a","cus_kbtfshb0oqvshk","price_pro_monthly","pro",20250310,"2025-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-03-10 17:04:53+01","2025-03-24 20:18:08+01","2025-03-10 16:06:17+01","2025-06-30 19:18:39+01","",1,"","",454,"organic_search","Organic","","NG","pro"
"sub_vjxzdvyb4xz3ms","3937551c-74cf-4dd2-8dfe-57f91ec0637c","cus_ds1eeurxhw0ic1","price_starter_annual","starter",20240621,"2024-06","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-06-21 08:50:54+01","2024-07-05 10:42:20+01","2024-06-21 10:41:45+01","2025-06-30 13:26:51+01","",1,"","",716,"google_ads","Paid",1,"US","starter"
"sub_qzbc5f9e0kllir","e542bc3f-ed8f-415e-8526-d62a76ca8393","cus_lvak9w9pfb3hn1","price_pro_annual","pro",20241021,"2024-10","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-10-21 18:46:37+01","2024-11-04 10:59:45+01","2024-10-21 14:07:59+01","2025-06-30 21:42:42+01","",1,"","",594,"google_ads","Paid",1,"US","pro"
"sub_rbfgcb4jgrxozl","c4ec93f5-b2ba-4dcc-8c71-d1c07af19ff1","cus_km2kql0ht1tw9z","price_starter_annual","starter",20240128,"2024-01","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-01-28 22:20:58+01","2024-02-11 19:55:44+01","2024-01-28 05:52:20+01","2025-07-01 00:45:27+01","",1,"","",861,"google_ads","Paid",1,"US","starter"
"sub_5fjd5mbfsrkhgb","f8bba4ad-e30e-4a35-9f68-1010d31c99d3","cus_2wbxanj4x5a5xi","price_starter_annual","starter",20241025,"2024-10","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-10-25 01:06:30+01","2024-11-08 17:12:13+01","2024-10-25 01:40:23+01","2025-02-22 23:21:51+01","2025-02-22 20:23:21+01","",1,"",120,"product_hunt","Organic","","GB","starter"
"sub_y40jotv7h10b8v","adea8e2e-31ce-443c-83a8-1332fd2d6684","cus_gsq7aitmofmmwi","price_business_annual","business",20241229,"2024-12","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2024-12-29 11:01:26+01","2025-01-12 19:40:50+01","2024-12-29 10:34:48+01","2025-06-30 15:02:18+01","",1,"","",525,"google_ads","Paid",1,"GH","business"
"sub_3pq5u74ij643yu","b1334a9f-c558-4113-bec1-4b6e11ede846","cus_btkf6xdn8wwiif","price_business_annual","business",20240201,"2024-02","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2024-02-01 08:52:28+01","2024-02-15 08:25:00+01","2024-02-01 13:16:00+01","2025-06-30 17:14:02+01","",1,"","",857,"organic_search","Organic","","ZA","business"
"sub_82j3tps82xlvb9","b461f244-8413-4af9-ad41-b94d1db6654e","cus_yhey66p61xufct","price_pro_monthly","pro",20240617,"2024-06","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-06-17 04:54:15+01","2024-07-01 13:35:46+01","2024-06-17 07:34:42+01","2025-06-30 18:18:49+01","",1,"","",720,"linkedin_ads","Paid",1,"NG","pro"
"sub_thycx8ae0jxyo6","b352c753-948a-412f-ad01-476b7892915f","cus_98k03w0fgea9wv","price_starter_monthly","starter",20240611,"2024-06","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-06-11 10:19:34+01","2024-06-25 23:35:40+01","2024-06-11 07:46:10+01","2025-06-30 12:06:48+01","",1,"","",726,"referral","Organic","","NG","starter"
"sub_954ai2278eqe12","cc0d6cfd-d404-463e-a6e1-471db0563291","cus_e4qxgnrfio878i","price_starter_annual","starter",20240428,"2024-04","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-04-28 09:50:05+01","2024-05-12 12:50:05+01","2024-04-28 15:32:07+01","2025-06-30 16:42:39+01","",1,"","",770,"google_ads","Paid",1,"NG","starter"
"sub_ng806w819fmsyg","ef5f680f-285b-4a5c-b4d9-23c8f1457dce","cus_wy55p1v3zo7utx","price_business_monthly","business",20250122,"2025-01","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-01-22 14:06:51+01","2025-02-05 17:49:51+01","2025-01-22 21:22:01+01","2025-06-30 11:54:24+01","",1,"","",500,"google_ads","Paid",1,"NG","business"
"sub_gwrvz90472uqln","e8a815e3-e8f9-439c-aae5-23c772fccea5","cus_it9bn18gp51kfk","price_business_monthly","business",20240923,"2024-09","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-09-23 12:01:42+01","2024-10-07 12:41:21+01","2024-09-23 02:02:28+01","2025-06-30 07:00:36+01","",1,"","",622,"google_ads","Paid",1,"GB","business"
"sub_485d4vueer90mw","b552cb87-fda5-4727-b4e7-b191a6380ad2","cus_e27zeoqgvzhqjy","price_pro_monthly","pro",20250407,"2025-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-04-07 10:34:52+01","2025-04-21 14:18:02+01","2025-04-07 02:50:53+01","2025-06-30 21:20:15+01","",1,"","",426,"google_ads","Paid",1,"DE","pro"
"sub_bk8ejnfmoctclk","ce053d99-ca3a-4263-b85c-8cc054b3818d","cus_dz09wftbgm55ff","price_pro_monthly","pro",20250102,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-02 03:55:08+01","2025-01-16 17:38:38+01","2025-01-02 01:01:18+01","2025-06-30 11:11:45+01","",1,"","",521,"organic_search","Organic","","NG","pro"
"sub_ndjm5gh2ij4tt4","1ac1b6e3-2d52-49b4-92a3-b89bab6e1d7b","cus_eehwjq4ta5ivro","price_pro_monthly","pro",20240606,"2024-06","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-06-06 18:19:58+01","2024-06-20 18:42:19+01","2024-06-06 23:35:59+01","2025-06-30 19:55:44+01","",1,"","",730,"google_ads","Paid",1,"CA","pro"
"sub_o7l5dl0ed8a6b3","3c75cdf6-a4cd-4661-a6e8-7899264e40d9","cus_3bfxb4y4k7bpgy","price_pro_annual","pro",20240104,"2024-01","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-01-04 18:57:50+01","2024-01-18 08:05:21+01","2024-01-04 13:34:06+01","2025-06-30 09:10:37+01","",1,"","",885,"google_ads","Paid",1,"US","pro"
"sub_xu5wahzg85s9as","ae1cc4e5-6a91-4f83-b323-8c35deff8f62","cus_u7dknncptkezjs","price_starter_annual","starter",20241224,"2024-12","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-12-24 07:31:35+01","2025-01-07 08:03:27+01","2024-12-24 09:36:50+01","2025-07-01 00:49:53+01","",1,"","",530,"organic_search","Organic","","CA","starter"
"sub_ygtmov6ki4epxr","76afafef-a2a7-4bb1-8da5-b1e79d17967d","cus_9ry79kvls9meus","price_pro_annual","pro",20240417,"2024-04","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-04-17 23:08:36+01","2024-05-01 06:52:41+01","2024-04-17 04:25:37+01","2025-06-30 07:47:16+01","",1,"","",781,"organic_search","Organic","","NG","pro"
"sub_8iziibco8jeahd","47e52fa9-9936-43cc-b16f-b98806f437d6","cus_aawe429omuwahk","price_pro_monthly","pro",20250217,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-17 15:09:09+01","2025-03-04 00:41:50+01","2025-02-17 23:00:26+01","2025-06-30 04:21:13+01","",1,"","",474,"google_ads","Paid",1,"US","pro"
"sub_n9nsjx4fogx8ir","2f4ed0ba-0cc4-4b8e-8f8a-743126c91142","cus_ou83g47rrbefq5","price_starter_annual","starter",20240916,"2024-09","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-09-16 15:10:03+01","2024-09-30 02:47:29+01","2024-09-16 09:27:03+01","2025-06-30 09:00:27+01","",1,"","",629,"organic_search","Organic","","CA","starter"
"sub_hdkkg1r1cqkih5","07db1e24-9bc8-42ba-ad22-f3aa23a85227","cus_0lthy25m8kb9w4","price_business_monthly","business",20250220,"2025-02","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-02-20 15:57:08+01","2025-03-06 01:49:15+01","2025-02-20 16:24:17+01","2025-06-30 06:30:14+01","",1,"","",472,"linkedin_ads","Paid",1,"CA","business"
"sub_n9txfjnjd5sloc","56e933cf-a1da-498b-b5aa-6fadf999125d","cus_lboriq8hke226p","price_pro_monthly","pro",20240405,"2024-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-04-05 08:48:42+01","2024-04-19 18:54:39+01","2024-04-05 04:15:57+01","2025-06-30 10:16:51+01","",1,"","",793,"organic_search","Organic","","ZA","pro"
"sub_77w9a8lytuagdl","b4449717-71b9-464f-9921-def368306a48","cus_s1f537ye0qzsa7","price_business_monthly","business",20250408,"2025-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-04-08 21:25:42+01","2025-04-22 20:36:36+01","2025-04-08 14:16:44+01","2025-06-30 09:37:12+01","",1,"","",425,"organic_search","Organic","","NG","business"
"sub_nw6l4m1trpuyd6","d4942dee-44d4-4c9b-ac0b-4ec917850d2e","cus_xlul6lgjlpefja","price_starter_monthly","starter",20250322,"2025-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-03-22 14:34:47+01","2025-04-05 03:06:43+01","2025-03-22 08:26:55+01","2025-06-30 02:13:29+01","",1,"","",442,"google_ads","Paid",1,"GB","starter"
"sub_tzhhnbavekvqhm","3461d4a9-785b-4074-b39d-c1519b36e4c2","cus_ugl6tbb6bndoz6","price_starter_monthly","starter",20240222,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-02-22 21:48:15+01","2024-03-07 02:30:44+01","2024-02-22 08:39:07+01","2024-07-21 03:51:16+01","2024-07-21 20:34:47+01","",1,"",150,"google_ads","Paid",1,"KE","starter"
"sub_g107r925dsiuaz","017d5fb3-416d-4128-874b-b616b760b84d","cus_c71ud2zdlx1q8f","price_starter_monthly","starter",20241224,"2024-12","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-12-24 01:47:06+01","2025-01-07 21:36:01+01","2024-12-24 12:48:28+01","2025-06-30 18:44:10+01","",1,"","",530,"linkedin_ads","Paid",1,"KE","starter"
"sub_g3ibg3hkcqwb00","b47e7032-9b03-45f3-b16f-e446eb9e1e38","cus_5qbrmqg1ved32l","price_pro_monthly","pro",20240705,"2024-07","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-07-05 14:09:44+01","2024-07-19 03:53:57+01","2024-07-05 12:40:48+01","2025-06-30 10:53:43+01","",1,"","",702,"linkedin_ads","Paid",1,"US","pro"
"sub_ngbg4pdfcopzfz","e107f94b-a7e7-42da-9e1d-550b2efbc853","cus_t9nm3v2p2tixc7","price_pro_annual","pro",20240603,"2024-06","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-06-03 19:57:58+01","2024-06-17 19:21:56+01","2024-06-03 23:35:56+01","2025-06-30 22:33:57+01","",1,"","",733,"organic_search","Organic","","KE","pro"
"sub_3vxhqg4qlv724h","44589954-e185-4105-9ba0-8632afc0a30b","cus_g8cd31nrxd356w","price_pro_monthly","pro",20240228,"2024-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-02-28 03:55:37+01","2024-03-13 04:50:44+01","2024-02-28 10:24:49+01","2025-06-30 18:29:59+01","",1,"","",830,"organic_search","Organic","","GB","pro"
"sub_b0t4uoxz3bg52i","f9c2aae0-981b-4722-9fe1-1e3d2d629a8f","cus_hylu6k7p9mda9o","price_starter_annual","starter",20241204,"2024-12","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-12-04 03:15:34+01","2024-12-18 18:05:21+01","2024-12-04 02:32:54+01","2025-06-30 20:34:56+01","",1,"","",550,"google_ads","Paid",1,"GB","starter"
"sub_djt3br4f2zdfpp","74e652df-004a-4acf-a32b-d74af5a6fb14","cus_3m55izolnntxrg","price_starter_monthly","starter",20240201,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-02-01 15:10:43+01","2024-02-15 09:54:21+01","2024-02-01 21:34:05+01","2025-07-01 00:48:20+01","",1,"","",856,"linkedin_ads","Paid",1,"US","starter"
"sub_121y50df0wcyr2","6fedee47-eb80-409b-9c1e-a2a88a30b6df","cus_ecazrp9dxoq2vp","price_business_annual","business",20240703,"2024-07","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2024-07-03 02:50:40+01","2024-07-18 00:38:01+01","2024-07-03 15:50:57+01","2025-06-30 18:41:23+01","",1,"","",704,"referral","Organic","","NG","business"
"sub_9ly2skkftfytks","3e614c53-7288-485b-b8a9-74a9487f7ef4","cus_ar0zj7ubbrnu8c","price_starter_monthly","starter",20240805,"2024-08","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-08-05 16:02:32+01","2024-08-19 14:29:01+01","2024-08-05 03:09:11+01","2025-06-01 10:32:39+01","2025-06-01 02:20:24+01","",1,"",299,"organic_search","Organic","","GB","starter"
"sub_bx5nwd0jfneo2s","ec835f9d-2dac-46e3-b84b-d26e9d72af1c","cus_dr08cw2lbm2qsq","price_pro_annual","pro",20250315,"2025-03","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2025-03-15 06:50:36+01","2025-03-29 13:46:02+01","2025-03-15 11:23:42+01","2025-06-30 02:23:19+01","",1,"","",449,"product_hunt","Organic","","CA","pro"
"sub_bqoivwqm91284s","adc99256-ad19-4678-b430-20bf7a5d5f9d","cus_00ucrgb93wkcs4","price_starter_monthly","starter",20240629,"2024-06","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-06-29 09:53:33+01","2024-07-13 04:56:35+01","2024-06-29 05:04:03+01","2025-04-25 09:51:03+01","2025-04-25 04:55:25+01","",1,"",299,"product_hunt","Organic","","CA","starter"
"sub_0j08xtr5igzgxo","ddefc4d3-4333-49bb-a27b-0e0167363763","cus_60xng2igsb98v3","price_starter_monthly","starter",20241111,"2024-11","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-11-11 10:46:10+01","2024-11-25 17:36:41+01","2024-11-11 08:09:43+01","2025-02-09 03:09:44+01","2025-02-09 13:39:43+01","",1,"",90,"google_ads","Paid",1,"ZA","starter"
"sub_0ofipzn0thl2c5","6c21dee1-93dc-460f-8373-9baecbc18303","cus_h0mx1egok01tnz","price_pro_monthly","pro",20240730,"2024-07","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-07-30 12:48:18+01","2024-08-13 02:11:25+01","2024-07-30 13:18:40+01","2025-06-30 13:10:22+01","",1,"","",677,"referral","Organic","","NG","pro"
"sub_zntgg50yql25s8","210fa16c-0dcd-4135-b3b8-fa3986646c28","cus_y8yb7w8p74mjdx","price_business_monthly","business",20240928,"2024-09","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-09-29 00:06:23+01","2024-10-12 08:35:44+01","2024-09-28 17:32:58+01","2025-06-30 01:49:14+01","",1,"","",617,"referral","Organic","","NG","business"
"sub_g9l9q3cybyc4i6","ba2381b5-3d78-49b9-8487-fca07a6a609d","cus_y9laacosym0jbw","price_pro_monthly","pro",20241211,"2024-12","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-12-11 11:56:45+01","2024-12-25 04:25:46+01","2024-12-11 07:48:52+01","2025-06-09 12:12:53+01","2025-06-09 17:16:37+01","",1,"",180,"organic_search","Organic","","US","pro"
"sub_fddvsz2tvhvwhh","ca21cc97-4067-4660-bb2c-4adcd1ee0a8c","cus_dvn1x2gdgkxcq9","price_pro_monthly","pro",20241202,"2024-12","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-12-03 00:04:05+01","2024-12-16 20:48:32+01","2024-12-02 13:41:20+01","2025-01-31 08:02:56+01","2025-01-31 14:54:02+01","",1,"",60,"referral","Organic","","NG","pro"
"sub_89d842zsa6ha3v","e031ba82-b5ab-4bde-98a5-ef0815d5f374","cus_nlc8jpr7vgrf1h","price_starter_monthly","starter",20241207,"2024-12","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-12-07 01:15:44+01","2024-12-21 13:21:30+01","2024-12-07 11:49:26+01","2025-01-06 04:35:08+01","2025-01-06 20:33:59+01","",1,"",30,"referral","Organic","","GH","starter"
"sub_r03v8675yovm5c","940dd183-dff8-4fc3-8f25-cab4e0b4545a","cus_jq6fx7xjz6us7r","price_starter_monthly","starter",20240814,"2024-08","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-08-14 21:49:36+01","2024-08-28 10:06:34+01","2024-08-14 20:04:51+01","2025-06-30 04:55:33+01","",1,"","",662,"organic_search","Organic","","NG","starter"
"sub_itmaf9h3fhvfij","df298b88-2624-4746-92f0-c090750b1cd7","cus_et9mkb9xn4m41k","price_pro_monthly","pro",20250107,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-07 02:44:47+01","2025-01-22 00:18:08+01","2025-01-07 11:26:04+01","2025-06-30 03:16:59+01","",1,"","",516,"referral","Organic","","CA","pro"
